Data,Turno Inicio,Turno Fim,Hora Inicio,Hora Fim,Máquina,Motivo Parada,Ferramenta,Custo Hora Máquina
2023-09-16,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 8,Falta de Energia,Fer O,220
2023-08-03,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 1,Ajuste,Fer Q,150
2023-03-02,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 11,Manutenção Elétrica,Fer R,315
2023-03-03,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 1,Periféricos,Fer F,150
2023-09-26,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 8,Falta Operador,Fer I,220
2023-03-09,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 14,Falta Operador,Fer C,315
2023-05-03,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 12,Periféricos,Fer B,315
2023-11-28,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 10,Setup,Fer E,220
2023-08-14,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 8,Limpeza,Fer H,220
2023-09-08,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 5,Limpeza,Fer E,150
2023-11-12,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 13,Manutenção Mecânica,Fer R,315
2023-02-09,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 13,Periféricos,Fer C,315
2023-02-25,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 8,Manutenção Mecânica,Fer F,220
2023-08-04,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 3,Falta Operador,Fer M,150
2023-12-29,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 13,Ajuste,Fer F,315
2023-07-07,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 7,Falta Operador,Fer S,220
2023-01-31,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 7,Falta de Energia,Fer G,220
2023-03-23,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 4,Manutenção Ferramenta,Fer B,150
2023-08-12,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 13,Manutenção Mecânica,Fer I,315
2023-01-17,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 8,Periféricos,Fer P,220
2023-11-22,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 3,Falta Operador,Fer B,150
2023-11-15,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 12,Falta de Energia,Fer D,315
2023-12-18,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 4,Manutenção Mecânica,Fer L,150
2023-07-12,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 6,Manutenção Elétrica,Fer R,220
2023-09-27,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 15,Periféricos,Fer T,315
2023-01-07,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 13,Limpeza,Fer O,315
2023-03-20,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 3,Manutenção Ferramenta,Fer B,150
2023-08-14,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 13,Periféricos,Fer M,315
2023-02-08,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 15,Ajuste,Fer B,315
2023-06-24,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 14,Periféricos,Fer Q,315
2023-08-24,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 8,Falta de Energia,Fer O,220
2023-12-23,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 11,Periféricos,Fer E,315
2023-09-14,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 10,Manutenção Elétrica,Fer C,220
2023-11-16,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 1,Setup,Fer N,150
2023-05-25,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 13,Manutenção Elétrica,Fer T,315
2023-07-18,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 3,Setup,Fer C,150
2023-02-15,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 15,Manutenção Ferramenta,Fer Q,315
2023-08-24,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 4,Limpeza,Fer P,150
2023-11-15,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 6,Falta de Energia,Fer B,220
2023-12-10,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 8,Manutenção Mecânica,Fer H,220
2023-10-04,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 2,Limpeza,Fer K,150
2023-10-28,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 9,Falta Operador,Fer H,220
2023-09-24,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 6,Manutenção Mecânica,Fer L,220
2023-02-15,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 15,Ajuste,Fer A,315
2023-07-21,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 8,Manutenção Elétrica,Fer A,220
2023-10-16,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 9,Manutenção Mecânica,Fer M,220
2023-04-26,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 10,Manutenção Elétrica,Fer F,220
2023-12-25,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 10,Manutenção Elétrica,Fer O,220
2023-04-16,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 7,Setup,Fer K,220
2023-11-13,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 3,Falta Operador,Fer F,150
2023-03-14,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 7,Setup,Fer H,220
2023-06-27,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 12,Manutenção Ferramenta,Fer K,315
2023-03-25,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 4,Limpeza,Fer C,150
2023-05-07,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 9,Manutenção Elétrica,Fer L,220
2023-03-28,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 12,Periféricos,Fer S,315
2023-02-24,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 14,Setup,Fer S,315
2023-10-27,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Periféricos,Fer E,150
2023-12-18,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 8,Periféricos,Fer J,220
2023-08-31,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 3,Limpeza,Fer O,150
2023-12-19,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 7,Falta de Energia,Fer T,220
2023-10-20,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 4,Ajuste,Fer R,150
2023-06-26,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 3,Falta de Energia,Fer B,150
2023-08-16,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 2,Manutenção Ferramenta,Fer J,150
2023-08-31,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 3,Periféricos,Fer M,150
2023-01-18,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 8,Manutenção Mecânica,Fer C,220
2023-10-09,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 8,Manutenção Ferramenta,Fer J,220
2023-01-14,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 14,Falta de Energia,Fer E,315
2023-02-10,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 14,Setup,Fer G,315
2023-03-25,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 2,Manutenção Mecânica,Fer B,150
2023-06-12,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 5,Manutenção Mecânica,Fer H,150
2023-06-13,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 13,Periféricos,Fer N,315
2023-03-21,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 10,Falta Operador,Fer A,220
2023-05-13,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 4,Manutenção Mecânica,Fer T,150
2023-10-11,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 9,Falta de Energia,Fer L,220
2023-06-14,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 1,Limpeza,Fer L,150
2023-09-08,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 13,Manutenção Elétrica,Fer I,315
2023-10-20,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 4,Manutenção Mecânica,Fer C,150
2023-07-17,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 5,Falta de Energia,Fer A,150
2023-06-28,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 14,Ajuste,Fer R,315
2023-08-04,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 11,Manutenção Elétrica,Fer R,315
2023-10-12,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 9,Setup,Fer O,220
2023-06-27,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 7,Ajuste,Fer M,220
2023-11-04,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 2,Setup,Fer R,150
2023-12-07,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 1,Limpeza,Fer E,150
2023-03-27,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 15,Manutenção Ferramenta,Fer K,315
2023-04-24,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 2,Setup,Fer O,150
2023-08-20,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 1,Setup,Fer N,150
2023-10-16,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 1,Falta de Energia,Fer P,150
2023-03-10,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 9,Manutenção Elétrica,Fer R,220
2023-07-11,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 6,Falta Operador,Fer P,220
2023-09-26,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 9,Falta Operador,Fer K,220
2023-11-20,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 2,Ajuste,Fer F,150
2023-01-19,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 6,Falta Operador,Fer S,220
2023-12-31,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 11,Limpeza,Fer G,315
2023-03-30,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 5,Manutenção Ferramenta,Fer O,150
2023-11-12,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 13,Manutenção Mecânica,Fer Q,315
2023-10-18,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 12,Periféricos,Fer H,315
2023-04-20,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 14,Falta Operador,Fer C,315
2023-03-26,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 10,Limpeza,Fer L,220
2023-05-13,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 2,Ajuste,Fer O,150
2023-02-12,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 7,Manutenção Elétrica,Fer L,220
2023-01-21,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 7,Falta de Energia,Fer O,220
2023-10-08,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 4,Ajuste,Fer M,150
2023-10-02,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 2,Ajuste,Fer P,150
2023-02-21,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 14,Periféricos,Fer H,315
2023-05-24,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 10,Manutenção Elétrica,Fer B,220
2023-03-18,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 4,Manutenção Ferramenta,Fer L,150
2023-03-15,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 7,Manutenção Ferramenta,Fer Q,220
2023-10-25,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 8,Manutenção Ferramenta,Fer A,220
2023-06-21,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 8,Manutenção Ferramenta,Fer I,220
2023-01-26,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 9,Falta Operador,Fer J,220
2023-03-13,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 8,Falta de Energia,Fer D,220
2023-02-19,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 8,Falta Operador,Fer R,220
2023-06-13,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 10,Manutenção Elétrica,Fer E,220
2023-06-24,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 1,Manutenção Mecânica,Fer Q,150
2023-05-30,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 5,Falta Operador,Fer N,150
2023-03-18,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 13,Falta Operador,Fer B,315
2023-11-16,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 3,Manutenção Elétrica,Fer C,150
2023-02-11,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 6,Falta Operador,Fer Q,220
2023-10-07,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 12,Ajuste,Fer F,315
2023-02-11,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 7,Ajuste,Fer H,220
2023-08-17,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 1,Falta Operador,Fer H,150
2023-12-19,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 11,Manutenção Ferramenta,Fer D,315
2023-09-26,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 1,Falta de Energia,Fer L,150
2023-01-27,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 5,Setup,Fer R,150
2023-03-08,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 6,Periféricos,Fer F,220
2023-05-10,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 7,Limpeza,Fer Q,220
2023-10-18,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 2,Ajuste,Fer H,150
2023-05-30,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 12,Falta Operador,Fer P,315
2023-04-16,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 14,Manutenção Ferramenta,Fer P,315
2023-01-12,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 1,Manutenção Ferramenta,Fer S,150
2023-04-14,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 6,Falta Operador,Fer T,220
2023-08-19,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 1,Ajuste,Fer B,150
2023-05-22,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 4,Manutenção Elétrica,Fer M,150
2023-03-07,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 9,Falta Operador,Fer I,220
2023-11-27,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 3,Manutenção Ferramenta,Fer D,150
2023-11-07,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 6,Limpeza,Fer E,220
2023-09-01,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 10,Manutenção Mecânica,Fer J,220
2023-06-15,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 2,Setup,Fer J,150
2023-06-07,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 14,Manutenção Ferramenta,Fer T,315
2023-01-14,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 9,Manutenção Elétrica,Fer B,220
2023-07-25,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 4,Falta Operador,Fer B,150
2023-10-08,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 13,Ajuste,Fer N,315
2023-11-17,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 14,Ajuste,Fer C,315
2023-01-25,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 13,Setup,Fer B,315
2023-01-25,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 15,Ajuste,Fer R,315
2023-11-12,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 15,Manutenção Elétrica,Fer S,315
2023-10-14,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 3,Manutenção Elétrica,Fer J,150
2023-12-11,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 2,Manutenção Elétrica,Fer O,150
2023-03-24,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 9,Falta Operador,Fer N,220
2023-09-20,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 12,Setup,Fer Q,315
2023-04-11,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 7,Ajuste,Fer D,220
2023-05-04,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 6,Falta de Energia,Fer T,220
2023-07-10,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 14,Manutenção Ferramenta,Fer N,315
2023-08-17,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 13,Manutenção Ferramenta,Fer B,315
2023-03-03,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 11,Limpeza,Fer O,315
2023-05-29,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Setup,Fer G,220
2023-03-06,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 13,Manutenção Elétrica,Fer M,315
2023-08-01,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 5,Ajuste,Fer Q,150
2023-07-07,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 11,Falta de Energia,Fer D,315
2023-02-03,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 4,Setup,Fer C,150
2023-08-21,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 13,Limpeza,Fer J,315
2023-01-21,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 10,Falta Operador,Fer Q,220
2023-04-30,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 9,Manutenção Elétrica,Fer P,220
2023-01-29,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 1,Setup,Fer K,150
2023-09-04,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 2,Limpeza,Fer H,150
2023-03-20,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 1,Setup,Fer M,150
2023-03-10,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 12,Falta de Energia,Fer H,315
2023-11-29,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 8,Manutenção Mecânica,Fer M,220
2023-06-01,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 1,Setup,Fer N,150
2023-08-16,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 11,Periféricos,Fer G,315
2023-01-28,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 3,Falta de Energia,Fer E,150
2023-12-16,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 6,Limpeza,Fer O,220
2023-08-08,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 1,Falta Operador,Fer B,150
2023-02-18,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 4,Falta Operador,Fer I,150
2023-08-05,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Manutenção Elétrica,Fer J,220
2023-05-29,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 4,Setup,Fer B,150
2023-09-26,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 5,Manutenção Mecânica,Fer H,150
2023-07-02,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 9,Falta Operador,Fer R,220
2023-10-05,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 4,Periféricos,Fer N,150
2023-04-23,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 8,Manutenção Ferramenta,Fer G,220
2023-09-25,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 9,Falta de Energia,Fer H,220
2023-10-29,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 8,Manutenção Ferramenta,Fer L,220
2023-08-12,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 11,Falta Operador,Fer M,315
2023-09-15,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 13,Ajuste,Fer R,315
2023-04-05,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 15,Setup,Fer L,315
2023-10-05,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 11,Manutenção Mecânica,Fer C,315
2023-07-10,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 6,Manutenção Ferramenta,Fer L,220
2023-10-08,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 5,Setup,Fer A,150
2023-12-30,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 5,Ajuste,Fer H,150
2023-08-12,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 10,Falta Operador,Fer J,220
2023-10-29,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 7,Manutenção Elétrica,Fer I,220
2023-04-22,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 13,Limpeza,Fer L,315
2023-07-28,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 14,Manutenção Elétrica,Fer T,315
2023-03-16,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 3,Setup,Fer S,150
2023-04-11,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 10,Ajuste,Fer T,220
2023-01-24,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 6,Falta de Energia,Fer F,220
2023-11-06,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 8,Limpeza,Fer N,220
2023-09-17,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 12,Ajuste,Fer Q,315
2023-04-29,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 7,Periféricos,Fer E,220
2023-12-02,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Setup,Fer B,220
2023-06-07,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 2,Periféricos,Fer Q,150
2023-11-15,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 14,Setup,Fer M,315
2023-03-17,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 14,Falta de Energia,Fer D,315
2023-07-11,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 3,Manutenção Ferramenta,Fer Q,150
2023-07-02,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 1,Ajuste,Fer Q,150
2023-09-08,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 12,Falta Operador,Fer M,315
2023-06-10,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 1,Limpeza,Fer O,150
2023-03-19,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 12,Falta Operador,Fer P,315
2023-11-21,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 9,Manutenção Elétrica,Fer C,220
2023-04-17,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 1,Limpeza,Fer M,150
2023-07-17,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 1,Periféricos,Fer S,150
2023-02-04,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 14,Falta de Energia,Fer E,315
2023-02-18,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 5,Ajuste,Fer F,150
2023-03-31,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 4,Manutenção Ferramenta,Fer R,150
2023-05-09,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 8,Falta Operador,Fer N,220
2023-11-12,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 12,Ajuste,Fer D,315
2023-08-01,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 14,Limpeza,Fer G,315
2023-06-12,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 7,Setup,Fer J,220
2023-12-02,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 6,Limpeza,Fer L,220
2023-11-25,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 13,Ajuste,Fer R,315
2023-09-07,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 11,Ajuste,Fer R,315
2023-01-07,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 6,Ajuste,Fer O,220
2023-07-18,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 5,Setup,Fer N,150
2023-11-09,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 5,Manutenção Elétrica,Fer E,150
2023-05-11,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 7,Setup,Fer Q,220
2023-12-11,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 5,Falta Operador,Fer A,150
2023-06-27,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 5,Falta Operador,Fer G,150
2023-03-27,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 7,Setup,Fer B,220
2023-01-28,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 10,Manutenção Ferramenta,Fer Q,220
2023-01-17,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Limpeza,Fer B,150
2023-03-06,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 10,Manutenção Elétrica,Fer P,220
2023-02-26,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 2,Periféricos,Fer G,150
2023-03-27,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 12,Setup,Fer F,315
2023-02-28,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 10,Manutenção Mecânica,Fer G,220
2023-10-04,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 4,Ajuste,Fer N,150
2023-08-02,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 15,Limpeza,Fer T,315
2023-04-02,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 14,Falta Operador,Fer H,315
2023-02-27,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 12,Manutenção Elétrica,Fer C,315
2023-02-13,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 1,Limpeza,Fer G,150
2023-10-06,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 9,Periféricos,Fer E,220
2023-11-03,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 11,Setup,Fer I,315
2023-06-13,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 5,Falta Operador,Fer O,150
2023-08-26,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 8,Ajuste,Fer F,220
2023-09-25,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 2,Periféricos,Fer R,150
2023-12-29,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 8,Manutenção Mecânica,Fer H,220
2023-04-11,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 12,Ajuste,Fer F,315
2023-09-03,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 3,Manutenção Ferramenta,Fer P,150
2023-05-09,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 15,Falta de Energia,Fer M,315
2023-06-11,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 4,Manutenção Ferramenta,Fer E,150
2023-01-25,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 3,Ajuste,Fer B,150
2023-06-03,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 14,Periféricos,Fer I,315
2023-05-14,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 3,Manutenção Elétrica,Fer O,150
2023-12-30,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 12,Setup,Fer B,315
2023-05-11,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 12,Falta de Energia,Fer A,315
2023-06-12,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 4,Periféricos,Fer O,150
2023-12-04,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 10,Manutenção Ferramenta,Fer P,220
2023-05-30,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 1,Periféricos,Fer A,150
2023-07-31,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 13,Periféricos,Fer H,315
2023-09-05,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 12,Falta Operador,Fer T,315
2023-05-04,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 1,Manutenção Ferramenta,Fer C,150
2023-01-04,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 10,Limpeza,Fer O,220
2023-07-10,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 5,Falta de Energia,Fer N,150
2023-05-22,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Manutenção Ferramenta,Fer I,150
